CodMun;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
1703826;1 - Norte;17;TO;CACHOEIRINHA;2256;1 - Até 5000
1703842;1 - Norte;17;TO;CAMPOS LINDOS;9408;2 - 5001 até 10000
1703867;1 - Norte;17;TO;CARIRI DO TOCANTINS;4178;1 - Até 5000
1703883;1 - Norte;17;TO;CARMOLANDIA;2507;1 - Até 5000
1703891;1 - Norte;17;TO;CARRASCO BONITO;3983;1 - Até 5000
1703909;1 - Norte;17;TO;CASEARA;5119;2 - 5001 até 10000
1704105;1 - Norte;17;TO;CENTENARIO;2803;1 - Até 5000
1704600;1 - Norte;17;TO;CHAPADA DE AREIA;1397;1 - Até 5000
1705102;1 - Norte;17;TO;CHAPADA DA NATIVIDADE;3363;1 - Até 5000
1705508;1 - Norte;17;TO;COLINAS DO TOCANTINS;33981;4 - 20001 até 50000
1705557;1 - Norte;17;TO;COMBINADO;4851;1 - Até 5000
1705607;1 - Norte;17;TO;CONCEICAO DO TOCANTINS;4209;1 - Até 5000
1706001;1 - Norte;17;TO;COUTO MAGALHAES;5424;2 - 5001 até 10000
1706100;1 - Norte;17;TO;CRISTALANDIA;7386;2 - 5001 até 10000
1706258;1 - Norte;17;TO;CRIXAS DO TOCANTINS;1680;1 - Até 5000
1706506;1 - Norte;17;TO;DARCINOPOLIS;5833;2 - 5001 até 10000
1707009;1 - Norte;17;TO;DIANOPOLIS;21167;4 - 20001 até 50000
1707108;1 - Norte;17;TO;DIVINOPOLIS DO TOCANTINS;6777;2 - 5001 até 10000
1707207;1 - Norte;17;TO;DOIS IRMAOS DO TOCANTINS;7302;2 - 5001 até 10000
1707306;1 - Norte;17;TO;DUERE;4722;1 - Até 5000
1707405;1 - Norte;17;TO;ESPERANTINA;10506;3 - 10001 até 20000
1707553;1 - Norte;17;TO;FATIMA;3886;1 - Até 5000
1707652;1 - Norte;17;TO;FIGUEIROPOLIS;5386;2 - 5001 até 10000
1707702;1 - Norte;17;TO;FILADELFIA;8848;2 - 5001 até 10000
1708205;1 - Norte;17;TO;FORMOSO DO ARAGUAIA;18742;3 - 10001 até 20000
1708254;1 - Norte;17;TO;FORTALEZA DO TABOCAO;2556;1 - Até 5000
1708304;1 - Norte;17;TO;GOIANORTE;5135;2 - 5001 até 10000
1709005;1 - Norte;17;TO;GOIATINS;12813;3 - 10001 até 20000
1709302;1 - Norte;17;TO;GUARAI;25149;4 - 20001 até 50000
1709500;1 - Norte;17;TO;GURUPI;83707;5 - 50001 até 100000
1709807;1 - Norte;17;TO;IPUEIRAS;1881;1 - Até 5000
1710508;1 - Norte;17;TO;ITACAJA;7411;2 - 5001 até 10000
1710706;1 - Norte;17;TO;ITAGUATINS;6035;2 - 5001 até 10000
1710904;1 - Norte;17;TO;ITAPIRATINS;3732;1 - Até 5000
1711100;1 - Norte;17;TO;ITAPORA DO TOCANTINS;2476;1 - Até 5000
1711506;1 - Norte;17;TO;JAU DO TOCANTINS;3761;1 - Até 5000
1711803;1 - Norte;17;TO;JUARINA;2245;1 - Até 5000
1711902;1 - Norte;17;TO;LAGOA DA CONFUSAO;12184;3 - 10001 até 20000
1711951;1 - Norte;17;TO;LAGOA DO TOCANTINS;4037;1 - Até 5000
1712009;1 - Norte;17;TO;LAJEADO;3026;1 - Até 5000
1712157;1 - Norte;17;TO;LAVANDEIRA;1814;1 - Até 5000
1712405;1 - Norte;17;TO;LIZARDA;3796;1 - Até 5000
1712454;1 - Norte;17;TO;LUZINOPOLIS;2945;1 - Até 5000
1712504;1 - Norte;17;TO;MARIANOPOLIS DO TOCANTINS;4896;1 - Até 5000
1712702;1 - Norte;17;TO;MATEIROS;2524;1 - Até 5000
1712801;1 - Norte;17;TO;MAURILANDIA DO TOCANTINS;3362;1 - Até 5000
1713205;1 - Norte;17;TO;MIRACEMA DO TOCANTINS;19634;3 - 10001 até 20000
1713304;1 - Norte;17;TO;MIRANORTE;13298;3 - 10001 até 20000
1713601;1 - Norte;17;TO;MONTE DO CARMO;7535;2 - 5001 até 10000
1713700;1 - Norte;17;TO;MONTE SANTO DO TOCANTINS;2231;1 - Até 5000
1713809;1 - Norte;17;TO;PALMEIRAS DO TOCANTINS;6362;2 - 5001 até 10000
1713957;1 - Norte;17;TO;MURICILANDIA;3433;1 - Até 5000
1714203;1 - Norte;17;TO;NATIVIDADE;9291;2 - 5001 até 10000
1714302;1 - Norte;17;TO;NAZARE;4177;1 - Até 5000
1714880;1 - Norte;17;TO;NOVA OLINDA;11513;3 - 10001 até 20000
1715002;1 - Norte;17;TO;NOVA ROSALANDIA;4113;1 - Até 5000
1715101;1 - Norte;17;TO;NOVO ACORDO;4158;1 - Até 5000
1715150;1 - Norte;17;TO;NOVO ALEGRE;2351;1 - Até 5000
1715259;1 - Norte;17;TO;NOVO JARDIM;2650;1 - Até 5000
1715507;1 - Norte;17;TO;OLIVEIRA DE FATIMA;1098;1 - Até 5000
1715705;1 - Norte;17;TO;PALMEIRANTE;5651;2 - 5001 até 10000
1715754;1 - Norte;17;TO;PALMEIROPOLIS;7645;2 - 5001 até 10000
1716109;1 - Norte;17;TO;PARAISO DO TOCANTINS;49076;4 - 20001 até 50000
1716208;1 - Norte;17;TO;PARANA;10573;3 - 10001 até 20000
1716307;1 - Norte;17;TO;PAU D'ARCO;4814;1 - Até 5000
1716505;1 - Norte;17;TO;PEDRO AFONSO;12900;3 - 10001 até 20000
1716604;1 - Norte;17;TO;PEIXE;11340;3 - 10001 até 20000
1716653;1 - Norte;17;TO;PEQUIZEIRO;5381;2 - 5001 até 10000
1716703;1 - Norte;17;TO;COLMEIA;8522;2 - 5001 até 10000
1717008;1 - Norte;17;TO;PINDORAMA DO TOCANTINS;4547;1 - Até 5000
1717206;1 - Norte;17;TO;PIRAQUE;3031;1 - Até 5000
1717503;1 - Norte;17;TO;PIUM;7357;2 - 5001 até 10000
1717800;1 - Norte;17;TO;PONTE ALTA DO BOM JESUS;4649;1 - Até 5000
1717909;1 - Norte;17;TO;PONTE ALTA DO TOCANTINS;7793;2 - 5001 até 10000
1718006;1 - Norte;17;TO;PORTO ALEGRE DO TOCANTINS;3039;1 - Até 5000
1718204;1 - Norte;17;TO;PORTO NACIONAL;52182;5 - 50001 até 100000
1718303;1 - Norte;17;TO;PRAIA NORTE;8229;2 - 5001 até 10000
1718402;1 - Norte;17;TO;PRESIDENTE KENNEDY;3744;1 - Até 5000
1718451;1 - Norte;17;TO;PUGMIL;2591;1 - Até 5000
1718501;1 - Norte;17;TO;RECURSOLANDIA;4132;1 - Até 5000
1718550;1 - Norte;17;TO;RIACHINHO;4520;1 - Até 5000
1718659;1 - Norte;17;TO;RIO DA CONCEICAO;1980;1 - Até 5000
1718709;1 - Norte;17;TO;RIO DOS BOIS;2764;1 - Até 5000
1718758;1 - Norte;17;TO;RIO SONO;6486;2 - 5001 até 10000
1718808;1 - Norte;17;TO;SAMPAIO;4415;1 - Até 5000
1718840;1 - Norte;17;TO;SANDOLANDIA;3410;1 - Até 5000
1718865;1 - Norte;17;TO;SANTA FE DO ARAGUAIA;7232;2 - 5001 até 10000
1718881;1 - Norte;17;TO;SANTA MARIA DO TOCANTINS;3252;1 - Até 5000
1718899;1 - Norte;17;TO;SANTA RITA DO TOCANTINS;2300;1 - Até 5000
1718907;1 - Norte;17;TO;SANTA ROSA DO TOCANTINS;4794;1 - Até 5000
1719004;1 - Norte;17;TO;SANTA TEREZA DO TOCANTINS;2762;1 - Até 5000
1720002;1 - Norte;17;TO;SANTA TEREZINHA DO TOCANTINS;2547;1 - Até 5000
1720101;1 - Norte;17;TO;SAO BENTO DO TOCANTINS;5096;2 - 5001 até 10000
1720150;1 - Norte;17;TO;SAO FELIX DO TOCANTINS;1545;1 - Até 5000
1720200;1 - Norte;17;TO;SAO MIGUEL DO TOCANTINS;11597;3 - 10001 até 20000
1720259;1 - Norte;17;TO;SAO SALVADOR DO TOCANTINS;3058;1 - Até 5000
1720309;1 - Norte;17;TO;SAO SEBASTIAO DO TOCANTINS;4654;1 - Até 5000
1720499;1 - Norte;17;TO;SAO VALERIO DA NATIVIDADE;4214;1 - Até 5000
1720655;1 - Norte;17;TO;SILVANOPOLIS;5345;2 - 5001 até 10000
1720804;1 - Norte;17;TO;SITIO NOVO DO TOCANTINS;9243;2 - 5001 até 10000
1720853;1 - Norte;17;TO;SUCUPIRA;1900;1 - Até 5000
1720903;1 - Norte;17;TO;TAGUATINGA;16238;3 - 10001 até 20000
1720937;1 - Norte;17;TO;TAIPAS DO TOCANTINS;2094;1 - Até 5000
1720978;1 - Norte;17;TO;TALISMA;2737;1 - Até 5000
1721000;1 - Norte;17;TO;PALMAS;272726;6 - 100001 até 500000
1721109;1 - Norte;17;TO;TOCANTINIA;7313;2 - 5001 até 10000
1721208;1 - Norte;17;TO;TOCANTINOPOLIS;23141;4 - 20001 até 50000
1721257;1 - Norte;17;TO;TUPIRAMA;1782;1 - Até 5000
1721307;1 - Norte;17;TO;TUPIRATINS;2461;1 - Até 5000
1722081;1 - Norte;17;TO;WANDERLANDIA;11566;3 - 10001 até 20000
1722107;1 - Norte;17;TO;XAMBIOA;11709;3 - 10001 até 20000
2100055;2 - Nordeste;21;MA;ACAILANDIA;109685;6 - 100001 até 500000
2100105;2 - Nordeste;21;MA;AFONSO CUNHA;6351;2 - 5001 até 10000
2100154;2 - Nordeste;21;MA;AGUA DOCE DO MARANHAO;12257;3 - 10001 até 20000
2100204;2 - Nordeste;21;MA;ALCANTARA;21659;4 - 20001 até 50000
2100303;2 - Nordeste;21;MA;ALDEIAS ALTAS;25823;4 - 20001 até 50000
2100402;2 - Nordeste;21;MA;ALTAMIRA DO MARANHAO;11616;3 - 10001 até 20000
2100436;2 - Nordeste;21;MA;ALTO ALEGRE DO MARANHAO;26348;4 - 20001 até 50000
2100477;2 - Nordeste;21;MA;ALTO ALEGRE DO PINDARE;31287;4 - 20001 até 50000
2100501;2 - Nordeste;21;MA;ALTO PARNAIBA;10956;3 - 10001 até 20000
2100550;2 - Nordeste;21;MA;AMAPA DO MARANHAO;6789;2 - 5001 até 10000
2100600;2 - Nordeste;21;MA;AMARANTE DO MARANHAO;40378;4 - 20001 até 50000
2100709;2 - Nordeste;21;MA;ANAJATUBA;26880;4 - 20001 até 50000
2100808;2 - Nordeste;21;MA;ANAPURUS;15286;3 - 10001 até 20000
2100832;2 - Nordeste;21;MA;APICUM-ACU;17948;3 - 10001 até 20000
2100873;2 - Nordeste;21;MA;ARAGUANA;15018;3 - 10001 até 20000
2100907;2 - Nordeste;21;MA;ARAIOSES;45255;4 - 20001 até 50000
2100956;2 - Nordeste;21;MA;ARAME;32015;4 - 20001 até 50000
2101004;2 - Nordeste;21;MA;ARARI;29200;4 - 20001 até 50000
2101103;2 - Nordeste;21;MA;AXIXA;11850;3 - 10001 até 20000
2101202;2 - Nordeste;21;MA;BACABAL;102656;6 - 100001 até 500000
2101251;2 - Nordeste;21;MA;BACABEIRA;16553;3 - 10001 até 20000
2101301;2 - Nordeste;21;MA;BACURI;17335;3 - 10001 até 20000
2101350;2 - Nordeste;21;MA;BACURITUBA;5511;2 - 5001 até 10000
2101400;2 - Nordeste;21;MA;BALSAS;92144;5 - 50001 até 100000
2101509;2 - Nordeste;21;MA;BARAO DE GRAJAU;18365;3 - 10001 até 20000
2101608;2 - Nordeste;21;MA;BARRA DO CORDA;86151;5 - 50001 até 100000
2101707;2 - Nordeste;21;MA;BARREIRINHAS;60588;5 - 50001 até 100000
2101731;2 - Nordeste;21;MA;BELAGUA;7273;2 - 5001 até 10000
2101772;2 - Nordeste;21;MA;BELA VISTA DO MARANHAO;10931;3 - 10001 até 20000
2101806;2 - Nordeste;21;MA;BENEDITO LEITE;5519;2 - 5001 até 10000
2101905;2 - Nordeste;21;MA;BEQUIMAO;20853;4 - 20001 até 50000
2101939;2 - Nordeste;21;MA;BERNARDO DO MEARIM;5900;2 - 5001 até 10000
2101970;2 - Nordeste;21;MA;BOA VISTA DO GURUPI;8996;2 - 5001 até 10000
2102002;2 - Nordeste;21;MA;BOM JARDIM;40660;4 - 20001 até 50000
2102036;2 - Nordeste;21;MA;BOM JESUS DAS SELVAS;32900;4 - 20001 até 50000
2102077;2 - Nordeste;21;MA;BOM LUGAR;15855;3 - 10001 até 20000
2102101;2 - Nordeste;21;MA;BREJO;35473;4 - 20001 até 50000
2102150;2 - Nordeste;21;MA;BREJO DE AREIA;9166;2 - 5001 até 10000
2102200;2 - Nordeste;21;MA;BURITI;28022;4 - 20001 até 50000
2102309;2 - Nordeste;21;MA;BURITI BRAVO;23375;4 - 20001 até 50000
2102325;2 - Nordeste;21;MA;BURITICUPU;70417;5 - 50001 até 100000
2102358;2 - Nordeste;21;MA;BURITIRANA;15100;3 - 10001 até 20000
2102374;2 - Nordeste;21;MA;CACHOEIRA GRANDE;8822;2 - 5001 até 10000
2102408;2 - Nordeste;21;MA;CAJAPIO;10927;3 - 10001 até 20000
2102507;2 - Nordeste;21;MA;CAJARI;18943;3 - 10001 até 20000
2102556;2 - Nordeste;21;MA;CAMPESTRE DO MARANHAO;14028;3 - 10001 até 20000
2102606;2 - Nordeste;21;MA;CANDIDO MENDES;19702;3 - 10001 até 20000
2102705;2 - Nordeste;21;MA;CANTANHEDE;21464;4 - 20001 até 50000
2102754;2 - Nordeste;21;MA;CAPINZAL DO NORTE;10720;3 - 10001 até 20000
2102804;2 - Nordeste;21;MA;CAROLINA;23866;4 - 20001 até 50000
2102903;2 - Nordeste;21;MA;CARUTAPERA;23219;4 - 20001 até 50000
2103000;2 - Nordeste;21;MA;CAXIAS;161137;6 - 100001 até 500000
2103109;2 - Nordeste;21;MA;CEDRAL;10455;3 - 10001 até 20000
2103125;2 - Nordeste;21;MA;CENTRAL DO MARANHAO;8447;2 - 5001 até 10000
2103158;2 - Nordeste;21;MA;CENTRO DO GUILHERME;13015;3 - 10001 até 20000
2103174;2 - Nordeste;21;MA;CENTRO NOVO DO MARANHAO;21013;4 - 20001 até 50000
2103208;2 - Nordeste;21;MA;CHAPADINHA;77684;5 - 50001 até 100000
2103257;2 - Nordeste;21;MA;CIDELANDIA;14346;3 - 10001 até 20000
2103307;2 - Nordeste;21;MA;CODO;120265;6 - 100001 até 500000
2103406;2 - Nordeste;21;MA;COELHO NETO;48320;4 - 20001 até 50000
2103505;2 - Nordeste;21;MA;COLINAS;40268;4 - 20001 até 50000
2103554;2 - Nordeste;21;MA;CONCEICAO DO LAGO-ACU;15782;3 - 10001 até 20000
2103604;2 - Nordeste;21;MA;COROATA;63821;5 - 50001 até 100000
2103703;2 - Nordeste;21;MA;CURURUPU;30913;4 - 20001 até 50000
2103752;2 - Nordeste;21;MA;DAVINOPOLIS;12653;3 - 10001 até 20000
2103802;2 - Nordeste;21;MA;DOM PEDRO;22881;4 - 20001 até 50000
2103901;2 - Nordeste;21;MA;DUQUE BACELAR;11084;3 - 10001 até 20000
2104008;2 - Nordeste;21;MA;ESPERANTINOPOLIS;17029;3 - 10001 até 20000
2104057;2 - Nordeste;21;MA;ESTREITO;40629;4 - 20001 até 50000
2104073;2 - Nordeste;21;MA;FEIRA NOVA DO MARANHAO;8321;2 - 5001 até 10000
2104081;2 - Nordeste;21;MA;FERNANDO FALCAO;10073;3 - 10001 até 20000
2104099;2 - Nordeste;21;MA;FORMOSA DA SERRA NEGRA;18573;3 - 10001 até 20000
2104107;2 - Nordeste;21;MA;FORTALEZA DOS NOGUEIRAS;12375;3 - 10001 até 20000
2104206;2 - Nordeste;21;MA;FORTUNA;15239;3 - 10001 até 20000
2104305;2 - Nordeste;21;MA;GODOFREDO VIANA;11464;3 - 10001 até 20000
2104404;2 - Nordeste;21;MA;GONCALVES DIAS;17579;3 - 10001 até 20000
2104503;2 - Nordeste;21;MA;GOVERNADOR ARCHER;10591;3 - 10001 até 20000
2104552;2 - Nordeste;21;MA;GOVERNADOR EDISON LOBAO;17747;3 - 10001 até 20000
2104602;2 - Nordeste;21;MA;GOVERNADOR EUGENIO BARROS;16456;3 - 10001 até 20000
2104628;2 - Nordeste;21;MA;GOVERNADOR LUIZ ROCHA;7626;2 - 5001 até 10000
2104651;2 - Nordeste;21;MA;GOVERNADOR NEWTON BELLO;10011;3 - 10001 até 20000
2104677;2 - Nordeste;21;MA;GOVERNADOR NUNES FREIRE;25117;4 - 20001 até 50000
2104701;2 - Nordeste;21;MA;GRACA ARANHA;6142;2 - 5001 até 10000
2104800;2 - Nordeste;21;MA;GRAJAU;67626;5 - 50001 até 100000
2104909;2 - Nordeste;21;MA;GUIMARAES;11827;3 - 10001 até 20000
2105005;2 - Nordeste;21;MA;HUMBERTO DE CAMPOS;27976;4 - 20001 até 50000
2105104;2 - Nordeste;21;MA;ICATU;26452;4 - 20001 até 50000
2105153;2 - Nordeste;21;MA;IGARAPE DO MEIO;13774;3 - 10001 até 20000
2105203;2 - Nordeste;21;MA;IGARAPE GRANDE;11628;3 - 10001 até 20000
2105302;2 - Nordeste;21;MA;IMPERATRIZ;253123;6 - 100001 até 500000
2105351;2 - Nordeste;21;MA;ITAIPAVA DO GRAJAU;15609;3 - 10001 até 20000
2105401;2 - Nordeste;21;MA;ITAPECURU MIRIM;66433;5 - 50001 até 100000
2105427;2 - Nordeste;21;MA;ITINGA DO MARANHAO;25440;4 - 20001 até 50000
2105450;2 - Nordeste;21;MA;JATOBA;9819;2 - 5001 até 10000
2105476;2 - Nordeste;21;MA;JENIPAPO DOS VIEIRAS;16124;3 - 10001 até 20000
2105500;2 - Nordeste;21;MA;JOAO LISBOA;23232;4 - 20001 até 50000
2105609;2 - Nordeste;21;MA;JOSELANDIA;15827;3 - 10001 até 20000
2105658;2 - Nordeste;21;MA;JUNCO DO MARANHAO;3431;1 - Até 5000
2105708;2 - Nordeste;21;MA;LAGO DA PEDRA;48992;4 - 20001 até 50000
2105807;2 - Nordeste;21;MA;LAGO DO JUNCO;10602;3 - 10001 até 20000
2105906;2 - Nordeste;21;MA;LAGO VERDE;15893;3 - 10001 até 20000
2105922;2 - Nordeste;21;MA;LAGOA DO MATO;11020;3 - 10001 até 20000
2105948;2 - Nordeste;21;MA;LAGO DOS RODRIGUES;8716;2 - 5001 até 10000
2105963;2 - Nordeste;21;MA;LAGOA GRANDE DO MARANHAO;11111;3 - 10001 até 20000
2105989;2 - Nordeste;21;MA;LAJEADO NOVO;7359;2 - 5001 até 10000
2106003;2 - Nordeste;21;MA;LIMA CAMPOS;11642;3 - 10001 até 20000
2106102;2 - Nordeste;21;MA;LORETO;11871;3 - 10001 até 20000
2106201;2 - Nordeste;21;MA;LUIS DOMINGUES;6788;2 - 5001 até 10000
2106300;2 - Nordeste;21;MA;MAGALHAES DE ALMEIDA;19267;3 - 10001 até 20000
2106326;2 - Nordeste;21;MA;MARACACUME;20815;4 - 20001 até 50000
2106359;2 - Nordeste;21;MA;MARAJA DO SENA;7658;2 - 5001 até 10000
2106375;2 - Nordeste;21;MA;MARANHAOZINHO;15734;3 - 10001 até 20000
2106409;2 - Nordeste;21;MA;MATA ROMA;16375;3 - 10001 até 20000
2106508;2 - Nordeste;21;MA;MATINHA;22822;4 - 20001 até 50000
2106607;2 - Nordeste;21;MA;MATOES;32988;4 - 20001 até 50000
2106631;2 - Nordeste;21;MA;MATOES DO NORTE;16169;3 - 10001 até 20000
2106672;2 - Nordeste;21;MA;MILAGRES DO MARANHAO;8284;2 - 5001 até 10000
2106706;2 - Nordeste;21;MA;MIRADOR;20596;4 - 20001 até 50000
2106755;2 - Nordeste;21;MA;MIRANDA DO NORTE;27507;4 - 20001 até 50000
2106805;2 - Nordeste;21;MA;MIRINZAL;14632;3 - 10001 até 20000
2106904;2 - Nordeste;21;MA;MONCAO;32833;4 - 20001 até 50000
2107001;2 - Nordeste;21;MA;MONTES ALTOS;9026;2 - 5001 até 10000
2107100;2 - Nordeste;21;MA;MORROS;18938;3 - 10001 até 20000
2107209;2 - Nordeste;21;MA;NINA RODRIGUES;14012;3 - 10001 até 20000
2107258;2 - Nordeste;21;MA;NOVA COLINAS;5243;2 - 5001 até 10000
2107308;2 - Nordeste;21;MA;NOVA IORQUE;4592;1 - Até 5000
2107357;2 - Nordeste;21;MA;NOVA OLINDA DO MARANHAO;20393;4 - 20001 até 50000
2107407;2 - Nordeste;21;MA;OLHO D'AGUA DAS CUNHAS;19080;3 - 10001 até 20000
2107456;2 - Nordeste;21;MA;OLINDA NOVA DO MARANHAO;14299;3 - 10001 até 20000
2107506;2 - Nordeste;21;MA;PACO DO LUMIAR;117877;6 - 100001 até 500000
2107605;2 - Nordeste;21;MA;PALMEIRANDIA;19288;3 - 10001 até 20000
2107704;2 - Nordeste;21;MA;PARAIBANO;20892;4 - 20001 até 50000
2107803;2 - Nordeste;21;MA;PARNARAMA;34146;4 - 20001 até 50000
2107902;2 - Nordeste;21;MA;PASSAGEM FRANCA;18549;3 - 10001 até 20000
2108009;2 - Nordeste;21;MA;PASTOS BONS;18999;3 - 10001 até 20000
2108058;2 - Nordeste;21;MA;PAULINO NEVES;15609;3 - 10001 até 20000
2108108;2 - Nordeste;21;MA;PAULO RAMOS;20612;4 - 20001 até 50000
2108207;2 - Nordeste;21;MA;PEDREIRAS;38506;4 - 20001 até 50000
2108256;2 - Nordeste;21;MA;PEDRO DO ROSARIO;24475;4 - 20001 até 50000
2108306;2 - Nordeste;21;MA;PENALVA;37255;4 - 20001 até 50000
2108405;2 - Nordeste;21;MA;PERI MIRIM;14019;3 - 10001 até 20000
2108454;2 - Nordeste;21;MA;PERITORO;22602;4 - 20001 até 50000
2108504;2 - Nordeste;21;MA;PINDARE-MIRIM;32198;4 - 20001 até 50000
2108603;2 - Nordeste;21;MA;PINHEIRO;81438;5 - 50001 até 100000
2108702;2 - Nordeste;21;MA;PIO XII;21164;4 - 20001 até 50000
2108801;2 - Nordeste;21;MA;PIRAPEMAS;18182;3 - 10001 até 20000
2108900;2 - Nordeste;21;MA;POCAO DE PEDRAS;17773;3 - 10001 até 20000
2109007;2 - Nordeste;21;MA;PORTO FRANCO;23243;4 - 20001 até 50000
2109056;2 - Nordeste;21;MA;PORTO RICO DO MARANHAO;5877;2 - 5001 até 10000
2109106;2 - Nordeste;21;MA;PRESIDENTE DUTRA;46680;4 - 20001 até 50000
2109205;2 - Nordeste;21;MA;PRESIDENTE JUSCELINO;12398;3 - 10001 até 20000
2109239;2 - Nordeste;21;MA;PRESIDENTE MEDICI;6831;2 - 5001 até 10000
2109270;2 - Nordeste;21;MA;PRESIDENTE SARNEY;18420;3 - 10001 até 20000
2109304;2 - Nordeste;21;MA;PRESIDENTE VARGAS;11302;3 - 10001 até 20000
2109403;2 - Nordeste;21;MA;PRIMEIRA CRUZ;14918;3 - 10001 até 20000
2109452;2 - Nordeste;21;MA;RAPOSA;29755;4 - 20001 até 50000
2109502;2 - Nordeste;21;MA;RIACHAO;19846;3 - 10001 até 20000
2109551;2 - Nordeste;21;MA;RIBAMAR FIQUENE;7609;2 - 5001 até 10000
2109601;2 - Nordeste;21;MA;ROSARIO;41694;4 - 20001 até 50000
2109700;2 - Nordeste;21;MA;SAMBAIBA;5554;2 - 5001 até 10000
2109759;2 - Nordeste;21;MA;SANTA FILOMENA DO MARANHAO;7576;2 - 5001 até 10000
2109809;2 - Nordeste;21;MA;SANTA HELENA;41009;4 - 20001 até 50000
2109908;2 - Nordeste;21;MA;SANTA INES;83238;5 - 50001 até 100000
2110005;2 - Nordeste;21;MA;SANTA LUZIA;71067;5 - 50001 até 100000
2110039;2 - Nordeste;21;MA;SANTA LUZIA DO PARUA;24663;4 - 20001 até 50000
2110104;2 - Nordeste;21;MA;SANTA QUITERIA DO MARANHAO;25041;4 - 20001 até 50000
2110203;2 - Nordeste;21;MA;SANTA RITA;35980;4 - 20001 até 50000
2110237;2 - Nordeste;21;MA;SANTANA DO MARANHAO;12987;3 - 10001 até 20000
2110278;2 - Nordeste;21;MA;SANTO AMARO DO MARANHAO;15375;3 - 10001 até 20000
2110302;2 - Nordeste;21;MA;SANTO ANTONIO DOS LOPES;14253;3 - 10001 até 20000
2110401;2 - Nordeste;21;MA;SAO BENEDITO DO RIO PRETO;18256;3 - 10001 até 20000
2110500;2 - Nordeste;21;MA;SAO BENTO;45044;4 - 20001 até 50000
2110609;2 - Nordeste;21;MA;SAO BERNARDO;27817;4 - 20001 até 50000
2110658;2 - Nordeste;21;MA;SAO DOMINGOS DO AZEITAO;7224;2 - 5001 até 10000
2110708;2 - Nordeste;21;MA;SAO DOMINGOS DO MARANHAO;33707;4 - 20001 até 50000
2110807;2 - Nordeste;21;MA;SAO FELIX DE BALSAS;4518;1 - Até 5000
2110856;2 - Nordeste;21;MA;SAO FRANCISCO DO BREJAO;11444;3 - 10001 até 20000
2110906;2 - Nordeste;21;MA;SAO FRANCISCO DO MARANHAO;11966;3 - 10001 até 20000
2111003;2 - Nordeste;21;MA;SAO JOAO BATISTA;20235;4 - 20001 até 50000
2111029;2 - Nordeste;21;MA;SAO JOAO DO CARU;15520;3 - 10001 até 20000
2111052;2 - Nordeste;21;MA;SAO JOAO DO PARAISO;10949;3 - 10001 até 20000
2111078;2 - Nordeste;21;MA;SAO JOAO DO SOTER;18095;3 - 10001 até 20000
2111102;2 - Nordeste;21;MA;SAO JOAO DOS PATOS;25371;4 - 20001 até 50000
2111201;2 - Nordeste;21;MA;SAO JOSE DE RIBAMAR;174267;6 - 100001 até 500000
2111250;2 - Nordeste;21;MA;SAO JOSE DOS BASILIOS;7495;2 - 5001 até 10000
2111300;2 - Nordeste;21;MA;SAO LUIS;1073893;7 - Maior que 500000
2111409;2 - Nordeste;21;MA;SAO LUIS GONZAGA DO MARANHAO;18607;3 - 10001 até 20000
2111508;2 - Nordeste;21;MA;SAO MATEUS DO MARANHAO;40574;4 - 20001 até 50000
2111532;2 - Nordeste;21;MA;SAO PEDRO DA AGUA BRANCA;12407;3 - 10001 até 20000
2111573;2 - Nordeste;21;MA;SAO PEDRO DOS CRENTES;4563;1 - Até 5000
2111607;2 - Nordeste;21;MA;SAO RAIMUNDO DAS MANGABEIRAS;18406;3 - 10001 até 20000
2111631;2 - Nordeste;21;MA;SAO RAIMUNDO DO DOCA BEZERRA;5230;2 - 5001 até 10000
2111672;2 - Nordeste;21;MA;SAO ROBERTO;6529;2 - 5001 até 10000
2111706;2 - Nordeste;21;MA;SAO VICENTE FERRER;20678;4 - 20001 até 50000
2111722;2 - Nordeste;21;MA;SATUBINHA;13487;3 - 10001 até 20000
2111748;2 - Nordeste;21;MA;SENADOR ALEXANDRE COSTA;10862;3 - 10001 até 20000
2111763;2 - Nordeste;21;MA;SENADOR LA ROCQUE;14081;3 - 10001 até 20000
2111789;2 - Nordeste;21;MA;SERRANO DO MARANHAO;10859;3 - 10001 até 20000
2111805;2 - Nordeste;21;MA;SITIO NOVO;17663;3 - 10001 até 20000
2111904;2 - Nordeste;21;MA;SUCUPIRA DO NORTE;10434;3 - 10001 até 20000
2111953;2 - Nordeste;21;MA;SUCUPIRA DO RIACHAO;5537;2 - 5001 até 10000
2112001;2 - Nordeste;21;MA;TASSO FRAGOSO;8303;2 - 5001 até 10000
2112100;2 - Nordeste;21;MA;TIMBIRAS;28511;4 - 20001 até 50000
2112209;2 - Nordeste;21;MA;TIMON;164869;6 - 100001 até 500000
2112233;2 - Nordeste;21;MA;TRIZIDELA DO VALE;20891;4 - 20001 até 50000
2112274;2 - Nordeste;21;MA;TUFILANDIA;5716;2 - 5001 até 10000
2112308;2 - Nordeste;21;MA;TUNTUM;40844;4 - 20001 até 50000
2112407;2 - Nordeste;21;MA;TURIACU;34826;4 - 20001 até 50000
2112456;2 - Nordeste;21;MA;TURILANDIA;24907;4 - 20001 até 50000
