Ano;UF;MUNICIPIO;CODMUN_IBGE
201812;AL;AGUA BRANCA;2700102
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ARAPIRACA;2700300
201812;AL;ATALAIA;2700409
201812;AL;ATALAIA;2700409
201812;AL;ATALAIA;2700409
201812;AL;BATALHA;2700706
201812;AL;BATALHA;2700706
201812;AL;BATALHA;2700706
201812;AL;BOCA DA MATA;2701001
201812;AL;BOCA DA MATA;2701001
201812;AL;CAMPO ALEGRE;2701407
201812;AL;CAMPO ALEGRE;2701407
201812;AL;CAMPO ALEGRE;2701407
201812;AL;CANAPI;2701605
201812;AL;CAPELA;2701704
201812;AL;COLONIA LEOPOLDINA;2702108
201812;AL;CORURIPE;2702306
201812;AL;CORURIPE;2702306
201812;AL;CORURIPE;2702306
201812;AL;CORURIPE;2702306
201812;AL;CRAIBAS;2702355
201812;AL;DELMIRO GOUVEIA;2702405
201812;AL;DELMIRO GOUVEIA;2702405
201812;AL;DELMIRO GOUVEIA;2702405
201812;AL;DELMIRO GOUVEIA;2702405
201812;AL;FEIRA GRANDE;2702603
201812;AL;GIRAU DO PONCIANO;2702900
201812;AL;GIRAU DO PONCIANO;2702900
